Isaac Quaynor,59,503000,Defender,Collingwood Magpies
Jack Sinclair,59,541000,Midfield,St Kilda Saints
Tom Sparrow,59,354000,Midfield,Melbourne Demons
Adam Treloar,59,812000,Midfield,Western Bulldogs
Zac Bailey,58,590000,Midfield,Brisbane Lions
Jamie Elliott,58,545000,Midfield,Collingwood Magpies
Nathan Jones,58,528000,Midfield,Melbourne Demons
Jack Lonie,58,518000,Forward,St Kilda Saints
Dom Tyson,58,410000,Midfield,North Melbourne Kangaroos
Shaun Burgoyne,57,435000,Forward,Hawthorn Hawks
Sam Frost,57,377000,Defender,Hawthorn Hawks
Nicholas Naitanui,57,653000,Ruck,West Coast Eagles
Jordan Roughead,57,395000,Defender,Collingwood Magpies
Chad Warner,57,196000,Forward,Sydney Swans
Dougal Howard,56,412000,Defender,St Kilda Saints
Joshua Kennedy,56,,Forward,West Coast Eagles
Oscar McDonald,56,,Defender,Carlton Blues
Sam Petrevski-Seton,56,516000,Defender,Carlton Blues
Daniel Rioli,56,488000,Forward,Richmond Tigers
Lachlan Schultz,56,,Forward,Fremantle Dockers
Tyler Brown,55,363000,Midfield,Collingwood Magpies
Bailey Dale,55,514000,Forward,Western Bulldogs
Tom Hawkins,55,676000,Forward,Geelong Cats
Todd Marshall,55,478000,Forward,Port Adelaide Power
Toby Nankervis,55,556000,Ruck,Richmond Tigers
Alex Neal-Bullen,55,428000,Forward,Melbourne Demons
Kysaiah Pickett,55,325000,Forward,Melbourne Demons
Sam Reid,55,424000,Forward,Sydney Swans
Mitch Robinson,55,550000,Midfield,Brisbane Lions
Jacob Weitering,55,442000,Defender,Carlton Blues
Lachie Young,55,276000,Defender,North Melbourne Kangaroos
Jordan Clark,54,422000,Defender,Geelong Cats
Matthew De Boer,54,,not found,Greater Western Sydney Giants
Ryan Gardner,54,248000,Defender,Western Bulldogs
Ned McHenry,54,337000,Forward,Adeliade Crows
Lachlan Murphy,54,418000,Forward,Adeliade Crows
Marc Murphy,54,634000,Midfield,Carlton Blues
Miles Bergman,53,170000,Forward,Port Adelaide Power
Travis Colyer,53,447000,Forward,Fremantle Dockers
Xavier Duursma,53,539000,Midfield,Port Adelaide Power
Hugh Greenwood,53,737000,Midfield,Gold Coast Suns
Zach Guthrie,53,338000,Defender,Geelong Cats
Riley Bonner,52,496000,Defender,Port Adelaide Power
Ian Hill,52,,Forward,Greater Western Sydney Giants
Luke Jackson,52,321000,Forward,Melbourne Demons
Zac Langdon,52,306000,Forward,West Coast Eagles
Lochie O'Brien,52,304000,Midfield,Carlton Blues
Tim O'Brien,52,389000,Forward,Hawthorn Hawks
Mason Redman,52,443000,Defender,Essendon Bombers
Anthony Scott,52,,Forward,Western Bulldogs
Josh Thomas,52,399000,Forward,Collingwood Magpies
Tom Atkins,51,385000,Forward,Geelong Cats
Josh Battle,51,495000,Midfield,St Kilda Saints
Connor Blakely,51,485000,Midfield,Fremantle Dockers
Reilly O'Brien,51,828000,Ruck,Adeliade Crows
Marlion Pickett,51,515000,Midfield,Richmond Tigers
Sam Berry,50,216000,Midfield,Adeliade Crows
Will Brodie,50,503000,Midfield,Gold Coast Suns
Noah Balta,49,424000,Defender,Richmond Tigers
Grant Birchall,49,510000,Defender,Brisbane Lions
Tom Green,49,443000,Midfield,Greater Western Sydney Giants
Lachlan Henderson,49,,Defender,Geelong Cats
Tom McCartin,49,366000,Forward,Sydney Swans
Jake Aarts,48,415000,Forward,Richmond Tigers
Luke Dahlhaus,48,506000,Forward,Geelong Cats
Jimmy Webster,48,316000,Defender,St Kilda Saints
Kamdyn Mcintosh,47,526000,Midfield,Richmond Tigers
Ben McKay,47,363000,Defender,North Melbourne Kangaroos
Mark O'Connor,47,480000,Defender,Geelong Cats
Braeden Campbell,46,262000,Midfield,Sydney Swans
Aidan Corr,46,480000,Defender,North Melbourne Kangaroos
Daniel McKenzie,46,237000,Defender,St Kilda Saints
Lachlan Plowman,46,,Defender,Carlton Blues
Joshua Walker,46,419000,Defender,North Melbourne Kangaroos
Tyler Brockman,45,180000,Midfield,Hawthorn Hawks
Joe Daniher,45,432000,Forward,Brisbane Lions
Thomas Jonas,45,421000,Defender,Port Adelaide Power
Jack Ross,45,440000,Midfield,Richmond Tigers
Aliir Aliir,44,422000,Defender,Port Adelaide Power
Harris Andrews,44,428000,Defender,Brisbane Lions
Jack Buckley,44,334000,Defender,Greater Western Sydney Giants
Connor Budarick,44,357000,Defender,Gold Coast Suns
Keidean Coleman,44,386000,Forward,Brisbane Lions
Charlie Dixon,44,561000,Forward,Port Adelaide Power
Aaron Francis,44,387000,Defender,Essendon Bombers
Paul Hunter,44,,Ruck,St Kilda Saints
Jacob Koschitzke,44,170000,Defender,Hawthorn Hawks
Andrew McPherson,44,432000,Defender,Adeliade Crows
Brennan Cox,43,415000,Defender,Fremantle Dockers
Kayne Turner,43,298000,Forward,North Melbourne Kangaroos
Reece Conca,42,548000,Defender,Fremantle Dockers
Tom Lynch,42,609000,Forward,Richmond Tigers
Harry Sharp,42,186000,Defender,Brisbane Lions
Aiden Bonar,41,282000,Defender,North Melbourne Kangaroos
Nicholas Holman,41,413000,Forward,Gold Coast Suns
Cale Hooker,41,535000,Defender,Essendon Bombers
Will Hoskin-Elliott,41,486000,Forward,Collingwood Magpies
Trent Rivers,41,484000,Defender,Melbourne Demons
Mitchell Wallis,41,450000,Forward,Western Bulldogs
Cameron Zurhaar,41,472000,Forward,North Melbourne Kangaroos
Jayden Laverde,40,394000,Forward,Essendon Bombers
Jack Silvagni,40,399000,Forward,Carlton Blues
Blake Acres,39,646000,Midfield,Fremantle Dockers
David Astbury,39,480000,Defender,Richmond Tigers
Charlie Cameron,39,518000,Forward,Brisbane Lions
Jack Payne,39,237000,Defender,Brisbane Lions
Levi Casboult,38,511000,Forward,Carlton Blues
Harry Cunningham,38,554000,Defender,Sydney Swans
Jayden Hunt,38,370000,Forward,Melbourne Demons
Connor Idun,38,221000,Defender,Greater Western Sydney Giants
Neville Jetta,38,285000,Defender,Melbourne Demons
Sam Taylor,38,276000,Defender,Greater Western Sydney Giants
Tom Williamson,38,424000,Defender,Carlton Blues
Will Hamill,37,288000,Defender,Adeliade Crows
Izak Rankine,37,465000,Forward,Gold Coast Suns
Callum Ah Chee,36,508000,Defender,Brisbane Lions
Phil Davis,36,344000,Defender,Greater Western Sydney Giants
Shane McAdam,36,502000,Forward,Adeliade Crows
Callum Wilkie,36,459000,Defender,St Kilda Saints
Jordon Butts,35,207000,Defender,Adeliade Crows
Dylan Grimes,35,447000,Defender,Richmond Tigers
Liam Henry,35,277000,Forward,Fremantle Dockers
Josh Jenkins,35,494000,Ruck,Geelong Cats
Ryan Lester,35,476000,Defender,Brisbane Lions
Brayden Sier,35,402000,Midfield,Collingwood Magpies
Nick Vlastuin,35,587000,Defender,Richmond Tigers
Ned Cahill,34,189000,Forward,Essendon Bombers
Kane Farrell,33,420000,Midfield,Port Adelaide Power
Curtis Taylor,33,426000,Forward,North Melbourne Kangaroos
Joel Hamling,32,249000,Defender,Fremantle Dockers
Kyle Hartigan,32,366000,Defender,Hawthorn Hawks
Shaun McKernan,32,504000,Forward,St Kilda Saints
Jed Bews,31,441000,Defender,Geelong Cats
Stefan Giro,31,284000,Midfield,Fremantle Dockers
Liam Jones,31,370000,Defender,Carlton Blues
Hayden McLean,31,435000,Forward,Sydney Swans
Gary Rohan,31,458000,Forward,Geelong Cats
Brandon Starcevich,31,390000,Defender,Brisbane Lions
Tobe Watson,31,367000,Defender,Fremantle Dockers
Mitchell Hinge,30,358000,Midfield,Adeliade Crows
Tanner Bruhn,29,248000,Midfield,Greater Western Sydney Giants
Sam Day,29,382000,Forward,Gold Coast Suns
Eric Hipwood,29,493000,Forward,Brisbane Lions
Nathan Broad,28,469000,Defender,Richmond Tigers
Jack Petruccelle,28,332000,Forward,West Coast Eagles
Nikolas Cox,27,256000,Defender,Essendon Bombers
Tom Rockliff,27,873000,Midfield,Port Adelaide Power
Lachlan McNeil,26,170000,Midfield,Western Bulldogs
Lloyd Meek,26,170000,Ruck,Fremantle Dockers
Liam Baker,25,550000,Defender,Richmond Tigers
Charlie Constable,25,484000,Midfield,Geelong Cats
Nick Larkey,24,332000,Forward,North Melbourne Kangaroos
Samuel Reid,24,,Defender,Greater Western Sydney Giants
Nathan Vardy,24,268000,Ruck,West Coast Eagles
Luke Brown,21,450000,Defender,Adeliade Crows
Tom Fullarton,21,170000,Ruck,Brisbane Lions
Josh Daicos,19,664000,Midfield,Collingwood Magpies
Jake Kelly,18,378000,Defender,Adeliade Crows
Matt Rowell,16,574000,Midfield,Gold Coast Suns
Trey Ruscoe,16,239000,Forward,Collingwood Magpies
Oliver Henry,15,238000,Forward,Collingwood Magpies
Charlie Lazzaro,10,200000,Midfield,North Melbourne Kangaroos
Alex Pearce,7,232000,Defender,Fremantle Dockers
