Justin McInerney,MID,13,1,170000
Zac Foot,MID/FWD,0,0,170000
Harry Reynolds,DEF,0,0,170000
Joel Amartey,RUC,0,0,170000
Matthew Ling,DEF,0,0,170000
Samuel Wicks,MID,0,0,170000
Michael Knoll,RUC,0,0,170000
Brady Rowles,DEF/MID,0,0,170000
Jack Maibaum,DEF,0,0,170000
Barry O'Connor,DEF/FWD,0,0,170000
Patrick Cripps,MID,101.5,20,753000
Marc Murphy,MID,95.9,19,712000
Nic Newman,DEF,93.4,20,693000
Sam Walsh,MID,92.2,22,684000
Ed Curnow,MID,89.9,22,667000
Jack Martin,MID/FWD,83.4,16,619000
Matthew Kreuzer,RUC,82.7,15,614000
Kade Simpson,DEF,80.2,18,595000
Sam Petrevski-Seton,DEF/MID,77.7,22,577000
Sam Docherty,DEF,0,0,563000
Jack Newnes,MID,69.7,20,517000
Will Setterfield,MID,67.1,18,498000
Jack Silvagni,FWD,66.2,17,491000
Levi Casboult,DEF/FWD,65.3,20,485000
Charlie Curnow,FWD,65,11,482000
David Cuningham,FWD,66.3,9,477000
Zac Fisher,MID/FWD,63.2,21,469000
Michael Gibbons,FWD,62.4,21,463000
Lachie Plowman,DEF,62,21,460000
Harry McKay,FWD,61.5,20,456000
Darcy Lang,FWD,45.9,8,448000
Eddie Betts,FWD,58.6,21,435000
Caleb Marchbank,DEF,56.4,13,419000
Jacob Weitering,DEF,56.2,20,417000
Paddy Dow,MID/FWD,53.5,19,397000
Lochie O'Brien,MID,53.1,17,394000
Mitch McGovern,FWD,48.8,16,362000
Matthew Kennedy,FWD,48.4,10,359000
Liam Jones,DEF,44.9,13,333000
Marc Pittonet,RUC,54,2,305000
Liam Stocker,DEF,45.2,5,285000
Tom Williamson,DEF,44.5,2,251000
Brodie Kemp,MID,0,0,238000
Sam Philp,MID,0,0,232000
Cameron Polson,FWD,25.3,3,195000
Tom De Koning,RUC,0,0,190000
Sam Ramsay,MID,0,0,178000
Hugh Goddard,DEF,23.5,2,170000
Harrison Macreadie,DEF,8,1,170000
Matthew Owies,FWD,0,0,170000
Josh Honey,MID/FWD,0,0,170000
Fraser Phillips,FWD,0,0,170000
Ben Silvagni,DEF,0,0,170000
Finbar O'Dwyer,FWD,0,0,170000
Matthew Cottrell,DEF,0,0,170000
Max Gawn,RUC,111.3,21,826000
Clayton Oliver,MID,105.9,22,786000
James Harmes,MID,94,22,698000
Ed Langdon,MID,92.1,22,683000
Christian Salem,DEF,89.6,20,665000
Angus Brayshaw,MID,88,22,653000
Jack Viney,MID,82.3,21,611000
Adam Tomlinson,MID,77.3,22,574000
Christian Petracca,FWD,75.9,22,563000
Jake Melksham,FWD,74.8,12,555000
Bayley Fritsch,DEF/FWD,74.2,22,551000
Nathan Jones,DEF/MID,73.6,22,546000
Steven May,DEF,57.8,8,527000
Mitch Brown,FWD,68.4,15,508000
Tom McDonald,FWD,63.8,15,473000
Marty Hore,DEF,61.9,14,459000
Alex Neal-Bullen,FWD,61.6,14,457000
Michael Hibberd,DEF,61.3,19,455000
Jay Lockhart,FWD,56.4,12,419000
Jake Lever,DEF,59.9,8,418000
Charlie Spargo,FWD,48.8,8,412000
Josh Wagner,DEF,55.4,12,411000
Jayden Hunt,FWD,55,21,408000
Corey Wagner,MID/FWD,53.7,11,398000
Oskar Baker,MID,55,9,396000
Mitch Hannan,FWD,42.7,6,391000
Braydon Preuss,RUC/FWD,56.4,7,381000
Sam Weideman,FWD,51.4,11,381000
Kade Kolodjashnij,MID,46,2,381000
Harrison Petty,DEF/FWD,49.3,10,366000
Aaron vandenBerg,MID/FWD,0,0,353000
Neville Jetta,DEF,42.4,7,342000
Kade Chandler,FWD,60,1,334000
Kyle Dunkley,MID/FWD,49,5,309000
Tom Sparrow,FWD,52,2,293000
Joel Smith,DEF,0,0,287000
Oscar McDonald,DEF,38.5,12,286000
Luke Jackson,RUC,0,0,266000
Kysaiah Kropinyeri-Pickett,FWD,0,0,248000
Trent Rivers,DEF/MID,0,0,208000
Austin Bradtke,RUC,0,0,170000
James Jordon,MID,0,0,170000
Aaron Nietschke,MID,0,0,170000
Toby Bedford,FWD,0,0,170000
Jarrod Witts,RUC,104.4,22,775000
Brayden Fiorini,MID,99.7,21,740000
Touk Miller,MID,90.9,18,675000
David Swallow,MID,87.9,22,652000
Darcy MacPherson,MID/FWD,87.3,22,648000
Anthony Miles,MID,85.4,17,634000
Brandon Ellis,MID,84.8,20,629000
Will Brodie,MID,87.8,8,612000
Lachie Weller,DEF,82.5,17,612000
Hugh Greenwood,MID/FWD,78.3,14,581000
Pearce Hanley,DEF,76.4,16,567000
Jack Bowes,MID,71.5,15,531000
Jarrod Harbrow,DEF,70.7,21,525000
Peter Wright,FWD,68.4,17,508000
Ben Ainsworth,MID/FWD,65.1,12,483000
Jacob Dawson,DEF,72.7,6,475000
Sam Day,FWD,63.7,10,473000
Nick Holman,FWD,63.3,12,470000
Jesse Joyce,DEF,58.7,16,436000
Alex Sexton,FWD,58.6,22,435000
Zac Smith,RUC,73.3,3,430000
George Horlin-Smith,DEF/MID,46.7,7,425000
Jordan Murdoch,DEF,55.8,14,414000
Wil Powell,MID,54.9,13,407000
Charlie Ballard,DEF,54.5,21,404000
Jack Lukosius,DEF/FWD,52.3,21,388000
Corey Ellis,DEF,62,4,377000
Sean Lemmens,MID/FWD,52.9,8,369000
Sam Collins,DEF,48.3,9,348000
Joshua Corbett,FWD,44,9,317000
Ben King,FWD,39.1,14,290000
Jack Hombsch,DEF,39,18,289000
Jacob Heron,FWD,45.4,5,286000
Matthew Rowell,MID,0,0,270000
Caleb Graham,DEF,45.7,3,268000
Noah Anderson,MID,0,0,268000
Christopher Burgess,DEF,35.6,14,264000
Sam Flanders,MID/FWD,0,0,250000
Jeremy Sharp,MID,0,0,218000
Josh Schoenfeld,FWD,31,1,170000
Mitchell Riordan,MID,0,0,170000
Rory Thompson,DEF,0,0,170000
Jez McLennan,DEF,0,0,170000
Izak Rankine,FWD,0,0,170000
Sam Fletcher,MID,0,0,170000
Jy Farrar,FWD,0,0,170000
Connor Budarick,MID/FWD,0,0,170000
Matthew Conroy,RUC,0,0,170000
Malcolm Rosas,FWD,0,0,170000
Patrick Murtagh,FWD,0,0,170000
Luke Towey,DEF,0,0,170000
