268,Ethan Hughes,Dockers,"$492,000 ","$381,000 ",55,14.4
268,Liam Duggan,Eagles,"$661,000 ","$485,000 ",55,11.3
273,Jeremy McGovern,Eagles,"$541,000 ","$485,000 ",54,11.1
273,Taylor Walker,Crows,"$366,000 ","$449,000 ",54,12
273,Tom Clurey,Power,"$419,000 ","$407,000 ",54,13.3
273,Liam Ryan,Eagles,"$534,000 ","$411,000 ",54,13.1
273,Christian Petracca,Demons,"$825,000 ","$585,000 ",54,9.2
273,Jordan De Goey,Magpies,"$605,000 ","$594,000 ",54,9.1
279,Mitch McGovern,Blues,"$396,000 ","$516,000 ",53,10.3
279,Nick Vlastuin,Tigers,"$587,000 ","$531,000 ",53,10
279,Robbie Tarrant,Kangaroos,"$557,000 ","$482,000 ",53,11
279,Benjamin Stratton,Hawks,"$301,000 ","$362,000 ",53,14.6
279,Jack Scrimshaw,Hawks,"$557,000 ","$203,000 ",53,26.1
284,Alex Pearce,Dockers,"$232,000 ","$303,000 ",52,17.2
284,Lachlan Weller,Suns,"$621,000 ","$543,000 ",52,9.6
284,Mark Hutchings,Eagles,"$308,000 ","$559,000 ",52,9.3
284,Pearce Hanley,Suns,"$436,000 ","$414,000 ",52,12.6
284,Darcy Moore,Magpies,"$495,000 ","$410,000 ",52,12.7
284,Oliver Florent,Swans,"$576,000 ","$458,000 ",52,11.4
290,Ryan Clarke,Swans,"$572,000 ","$511,000 ",51,10
290,Taylor Duryea,Bulldogs,"$533,000 ","$448,000 ",51,11.4
290,Jarrod Garlett,Blues,"$383,000 ","$394,000 ",51,12.9
290,Jayden Hunt,Demons,"$370,000 ","$463,000 ",51,11
294,Jordan Roughead,Magpies,"$395,000 ","$489,000 ",50,10.2
294,Jack Lukosius,Suns,"$595,000 ","$268,000 ",50,18.7
294,Tom Bellchambers,Bombers,"$426,000 ","$577,000 ",50,8.7
294,Chayce Jones,Crows,"$313,000 ","$254,000 ",50,19.7
294,Brody Mihocek,Magpies,"$466,000 ","$462,000 ",50,10.8
294,Todd Marshall,Power,"$478,000 ","$314,000 ",50,15.9
294,Zachary Merrett,Bombers,"$884,000 ","$736,000 ",50,6.8
294,Harrison Himmelberg,Giants,"$428,000 ","$421,000 ",50,11.9
302,Lance Franklin,Swans,"$377,000 ","$666,000 ",49,7.4
302,Tom Barrass,Eagles,"$428,000 ","$423,000 ",49,11.6
302,Gary Rohan,Cats,"$458,000 ","$315,000 ",49,15.6
302,Charlie Spargo,Demons,"$350,000 ","$428,000 ",49,11.4
302,Liam Jones,Blues,"$370,000 ","$378,000 ",49,13
307,Heath Grundy,Swans,"$454,000 ","$464,000 ",48,10.3
307,Bailey Williams,Bulldogs,"$605,000 ","$580,000 ",48,8.3
307,Oscar Allen,Eagles,"$524,000 ","$276,000 ",48,17.4
307,Luke Breust,Hawks,"$526,000 ","$613,000 ",48,7.8
307,Jarrod Brander,Eagles,"$448,000 ","$170,000 ",48,28.2
307,Jonathon Ceglar,Hawks,"$573,000 ","$456,000 ",48,10.5
313,Ben McKay,Kangaroos,"$363,000 ","$193,000 ",47,24.4
313,Aaron Francis,Bombers,"$387,000 ","$401,000 ",47,11.7
313,Tom Lynch,Tigers,"$440,000 ","$487,000 ",47,9.7
313,Lewis Pierce,Saints,"$320,000 ","$319,000 ",47,14.7
313,Jack Viney,Demons,"$720,000 ","$604,000 ",47,7.8
313,Mark Blicavs,Cats,"$575,000 ","$453,000 ",47,10.4
319,Conor Nash,Hawks,"$235,000 ","$346,000 ",46,13.3
319,Dean Kent,Saints,"$461,000 ","$431,000 ",46,10.7
319,Jack Petruccelle,Eagles,"$332,000 ","$170,000 ",46,27.1
319,Patrick Ryder,Power,"$575,000 ","$543,000 ",46,8.5
319,Mark O'Connor,Cats,"$480,000 ","$292,000 ",46,15.8
319,Callum Wilkie,Saints,"$459,000 ","$170,000 ",46,27.1
325,Shaun Burgoyne,Hawks,"$435,000 ","$571,000 ",45,7.9
325,Darragh Joyce,Saints,"$235,000 ","$170,000 ",45,26.5
325,Conor McKenna,Bombers,"$454,000 ","$472,000 ",45,9.5
325,Lewis Jetta,Eagles,"$501,000 ","$461,000 ",45,9.8
325,Josh Thomas,Magpies,"$399,000 ","$526,000 ",45,8.6
325,Gryan Miers,Cats,"$598,000 ","$170,000 ",45,26.5
331,Scott Lycett,Power,"$630,000 ","$559,000 ",44,7.9
331,Adam Cerra,Dockers,"$631,000 ","$432,000 ",44,10.2
331,Tom Atkins,Cats,"$385,000 ","$170,000 ",44,25.9
334,Michael Gibbons,Blues,"$585,000 ","$170,000 ",43,25.3
334,Jordan Murdoch,Suns,"$298,000 ","$510,000 ",43,8.4
334,Jordan Dawson,Swans,"$633,000 ","$399,000 ",43,10.8
334,Jeremy Finlayson,Giants,"$477,000 ","$419,000 ",43,10.3
334,Brayden Maynard,Magpies,"$716,000 ","$541,000 ",43,7.9
339,Marty Hore,Demons,"$331,000 ","$170,000 ",42,24.7
339,Nick Blakey,Swans,"$450,000 ","$252,000 ",42,16.7
339,Thomas Jonas,Power,"$421,000 ","$545,000 ",42,7.7
339,Tom McDonald,Demons,"$472,000 ","$654,000 ",42,6.4
339,Daniel Venables,Eagles,"$239,000 ","$333,000 ",42,12.6
339,Jack Hombsch,Suns,"$208,000 ","$302,000 ",42,13.9
345,Nathan Wilson,Dockers,"$493,000 ","$519,000 ",41,7.9
345,Charlie Curnow,Blues,"$347,000 ","$536,000 ",41,7.6
345,Mark Baguley,Bombers,"$354,000 ","$456,000 ",41,9
348,Orazio Fantasia,Bombers,"$353,000 ","$577,000 ",40,6.9
348,Callum Brown,Magpies,"$438,000 ","$411,000 ",40,9.7
348,Ed Richards,Bulldogs,"$390,000 ","$386,000 ",40,10.4
348,Dylan Grimes,Tigers,"$447,000 ","$380,000 ",40,10.5
352,Daniel McStay,Lions,"$396,000 ","$380,000 ",39,10.3
352,Zaine Cordy,Bulldogs,"$366,000 ","$368,000 ",39,10.6
352,Travis Varcoe,Magpies,"$382,000 ","$363,000 ",39,10.7
352,Jake Kolodjashnij,Cats,"$458,000 ","$361,000 ",39,10.8
352,Joshua Walker,Lions,"$419,000 ","$461,000 ",39,8.5
357,Tom Doedee,Crows,"$547,000 ","$526,000 ",38,7.2
357,Mitchell Brown,Bombers,"$453,000 ","$488,000 ",38,7.8
357,Josh Schache,Bulldogs,"$319,000 ","$419,000 ",38,9.1
360,Paul Puopolo,Hawks,"$358,000 ","$430,000 ",37,8.6
360,Lachlan Murphy,Crows,"$418,000 ","$358,000 ",37,10.3
362,Bailey Smith,Bulldogs,"$663,000 ","$258,000 ",36,14
362,James Frawley,Hawks,"$305,000 ","$394,000 ",36,9.1
362,Neville Jetta,Demons,"$285,000 ","$368,000 ",36,9.8
365,Lewis Melican,Swans,"$347,000 ","$294,000 ",34,11.6
365,Chris Masten,Eagles,"$481,000 ","$571,000 ",34,6
365,Jake Waterman,Eagles,"$475,000 ","$398,000 ",34,8.5
368,Patrick Ambrose,Bombers,"$235,000 ","$331,000 ",33,10
368,Matt Guelfi,Bombers,"$446,000 ","$458,000 ",33,7.2
370,Jack Riewoldt,Tigers,"$469,000 ","$616,000 ",32,5.2
370,Nathan Broad,Tigers,"$469,000 ","$333,000 ",32,9.6
370,Joel Hamling,Dockers,"$249,000 ","$404,000 ",32,7.9
373,Tom Hickey,Eagles,"$418,000 ","$547,000 ",31,5.7
374,Anthony McDonald-Tipungwuti,Bombers,"$446,000 ","$476,000 ",30,6.3
374,Eric Hipwood,Lions,"$493,000 ","$408,000 ",30,7.4
374,Tom Cole,Eagles,"$447,000 ","$391,000 ",30,7.7
374,Shaun McKernan,Bombers,"$504,000 ","$538,000 ",30,5.6
378,Noah Balta,Tigers,"$424,000 ","$170,000 ",29,17.1
378,Oscar McInerney,Lions,"$550,000 ","$387,000 ",29,7.5
380,Alex Fasolo,Blues,"$325,000 ","$378,000 ",28,7.4
381,Hayden Ballantyne,Dockers,"$355,000 ","$387,000 ",27,7
382,Mason Wood,Kangaroos,"$438,000 ","$468,000 ",26,5.6
382,Sam Frost,Demons,"$377,000 ","$353,000 ",26,7.4
382,David Astbury,Tigers,"$480,000 ","$423,000 ",26,6.1
385,Chris Burgess,Suns,"$190,000 ","$170,000 ",25,14.7
385,Harry Perryman,Giants,"$670,000 ","$379,000 ",25,6.6
385,Ben Ainsworth,Suns,"$592,000 ","$442,000 ",25,5.7
388,Alex Rance,Tigers,"$415,000 ","$437,000 ",24,5.5
389,Hayden Crozier,Bulldogs,"$560,000 ","$535,000 ",23,4.3
