Brock Smith,DEF,0,0,170000
Jaxon Prior,DEF,0,0,170000
Carter Michael,MID,,,170000
Deividas Uosis,DEF,,,170000
Matthew Owies,FWD,17.5,1,170000
Brodie Kemp,MID,0,0,170000
Sam Ramsay,MID,0,0,170000
Josh Honey,MID/FWD,27.5,1,170000
Luke Parks,DEF,,,170000
Anton Tohill,FWD,0,0,170000
Jay Rantall,MID,0,0,170000
Trent Bianco,DEF/MID,0,0,170000
Tom Wilson,FWD,0,0,170000
Jack Ginnivan,MID/FWD,,,170000
Isaac Chugg,DEF/FWD,,,170000
Harrison Jones,FWD,0,0,170000
Nick Bryan,RUC,0,0,170000
Lachlan Johnson,MID/FWD,0,0,170000
Cian McBride,DEF,0,0,170000
Ross McQuillan,DEF/FWD,0,0,170000
Tom Hird,MID,,,170000
Cody Brand,DEF,,,170000
Luke Valente,MID,0,0,170000
Lloyd Meek,RUC,0,0,170000
Leno Thomas,DEF,0,0,170000
Joel Western,MID,,,170000
Josh Treacy,RUC/FWD,,,170000
Rory Thompson,DEF,0,0,170000
Jez McLennan,DEF,0,0,170000
Matt Conroy,RUC,0,0,170000
Malcolm Rosas,FWD,0,0,170000
Patrick Murtagh,FWD,0,0,170000
Luke Towey,DEF,0,0,170000
Hawego Paul Oea,MID/FWD,,,170000
Alex Davies,MID,,,170000
Joel Jeffrey,DEF,,,170000
Aiden Fyfe,DEF/MID,,,170000
Rhys Nicholls,DEF,,,170000
Stefan Okunbor,DEF,0,0,170000
Nathan Kreuger,FWD,0,0,170000
Cooper Stephens,MID,0,0,170000
Sam De Koning,DEF,0,0,170000
Francis Evans,FWD,0,0,170000
Cameron Taheny,FWD,0,0,170000
Oscar Brownless,FWD,0,0,170000
Paul Tsapatolis,RUC,,,170000
Kieren Briggs,DEF/FWD,0,0,170000
Callum M. Brown,DEF,0,0,170000
Nick Shipley,MID,0,0,170000
Matt Flynn,RUC,0,0,170000
Will Shaw,DEF,,,170000
Cameron Fleeton,DEF,,,170000
Jacob Wehr,DEF,,,170000
Zach Sproule,FWD,0,0,170000
Jacob Koschitzke,DEF,0,0,170000
Ned Reeves,RUC,0,0,170000
Emerson Jeka,FWD,0,0,170000
Harry Pepper,DEF,0,0,170000
Jack Saunders,MID/FWD,,,170000
Austin Bradtke,RUC,0,0,170000
James Jordon,MID,0,0,170000
Aaron Nietschke,MID,0,0,170000
Charlie Comben,RUC/FWD,0,0,170000
Matt McGuinness,DEF,0,0,170000
Eddie Ford,FWD,,,170000
Patrick Walker,DEF,,,170000
Martin Frederick,DEF,0,0,170000
Sam Hayes,RUC,0,0,170000
Miles Bergman,FWD,0,0,170000
Dylan Williams,MID/FWD,0,0,170000
Jackson Mead,MID,0,0,170000
Jake Pasini,DEF,0,0,170000
Trent Burgoyne,MID/FWD,0,0,170000
Tyson Goldsack,DEF,,,170000
Taj Schofield,MID,,,170000
Ben Miller,DEF,0,0,170000
Noah Cumberland,MID/FWD,0,0,170000
Will Martyn,MID,0,0,170000
Hugo Ralphsmith,MID/FWD,0,0,170000
Bigoa Nyuon,DEF/RUC,0,0,170000
Maurice Rioli,MID/FWD,,,170000
Mate Colina,RUC,,,170000
Riley Collier-Dawkins,MID,0,0,170000
Dylan Roberton,DEF,25,1,170000
Oscar Clavarino,DEF,0,0,170000
Sam Alabakis,RUC,0,0,170000
Ryan Byrnes,MID,26.3,1,170000
Leo Connolly,DEF/MID,0,0,170000
Joel Amartey,RUC/FWD,25,1,170000
Will Gould,DEF,0,0,170000
Barry O'Connor,DEF/FWD,0,0,170000
Marc Sheather,FWD,,,170000
Malachy Carruthers,DEF,,,170000
Buku Khamis,DEF,0,0,170000
Riley Garcia,MID,0,0,170000
Dominic Bedendo,FWD,,,170000
Lachlan McNeil,MID,,,170000
Jordon Sweet,RUC,0,0,170000
Luke Foley,DEF,23.8,1,170000
Harry Edwards,DEF,10,1,170000
Callum Jamieson,RUC,0,0,170000
Ben Johnson,DEF,0,0,170000
Luke Edwards,MID,,,170000
Isiah Winder,DEF/MID,,,170000
Zane Trew,MID,,,170000
