375,Tom Lynch,Tigers,440000 ,463000 ,22,4.8
379,Benjamin Stratton,Hawks,301000 ,277000 ,21,7.6
380,Michael Gibbons,Blues,585000 ,463000 ,20,4.3
380,Dylan Roberton,Saints,170000 ,327000 ,20,6.1
382,Joshua Kennedy Injured,Eagles,431000 ,401000 ,19,4.7
383,Griffin Logue,Dockers,328000 ,375000 ,17,4.5
384,Matthew Kreuzer,Blues,582000 ,614000 ,16,2.6
384,Fischer McAsey,Crows,262000 ,260000 ,16,6.2
386,Bryce Gibbs,Crows,487000 ,600000 ,14,2.3
386,Paul Ahern,Kangaroos,382000 ,463000 ,14,3
386,Lewis Young,Bulldogs,299000 ,318000 ,14,4.4
389,Bailey Dale,Bulldogs,514000 ,500000 ,13,2.6
390,Sam Taylor,Giants,276000 ,318000 ,12,3.8
390,Caleb Graham,Suns,318000 ,268000 ,12,4.5
390,Marcus Adams,Lions,283000 ,430000 ,12,2.8
393,Tom Hickey,Eagles,418000 ,514000 ,11,2.1
394,Aaron Naughton,Bulldogs,371000 ,475000 ,6,1.3
395,Adam Kennedy Injured,Giants,439000 ,485000 ,3,0.6
396,Joshua Walker,Kangaroos,419000 ,415000 ,2,0.5
